,path,ans
283,10123,2
284,10130,3
285,10131,3
286,10132,3
287,10133,5
288,10200,5
289,10201,7
290,10202,5
291,10203,4
292,10210,4
293,10211,3
294,10212,2
295,10213,2
296,10220,7
297,10221,4
298,10222,5
299,10223,7
300,10230,4
301,10231,3
302,10232,7
303,10233,2
304,10300,3
305,10301,3
306,10302,3
307,10303,11
308,10310,2
309,10311,2
310,10312,3
311,10313,4
312,10320,2
313,10321,3
314,10322,3
315,10323,3
316,10330,11
317,10331,11
318,10332,3
319,10333,11
320,11000,3
321,11001,11
322,11002,3
323,11003,3
324,11010,3
325,11011,4
326,11012,3
327,11013,7
328,11020,3
329,11021,3
330,11022,2
331,11023,3
332,11030,3
333,11031,7
334,11032,11
335,11033,11
336,11100,7
337,11101,4
338,11102,7
339,11103,7
340,11110,7
341,11111,11
342,11112,7
343,11113,11
344,11120,11
345,11121,7
346,11122,11
347,11123,7
348,11130,7
349,11131,11
350,11132,2
351,11133,11
352,11200,5
353,11201,3
354,11202,3
355,11203,3
356,11210,3
357,11211,3
358,11212,11
359,11213,11
360,11220,11
361,11221,3
362,11222,11
363,11223,3
364,11230,3
365,11231,5
366,11232,3
367,11233,11
368,11300,11
369,11301,3
370,11302,11
371,11303,3
372,11310,11
373,11311,11
374,11312,3
375,11313,11
376,11320,3
377,11321,3
378,11322,3
379,11323,3
380,11330,3
381,11331,3
382,11332,3
383,11333,3
384,12000,7
385,12001,2
386,12002,3
387,12003,3
388,12010,2
389,12011,3
390,12012,2
391,12013,2
392,12020,3
393,12021,3
394,12022,3
395,12023,3
396,12030,3
397,12031,2
398,12032,7
399,12033,4
400,12100,2
401,12101,3
402,12102,11
403,12103,11
404,12110,3
405,12111,3
406,12112,3
407,12113,3
408,12120,11
409,12121,11
410,12122,11
411,12123,11
412,12130,3
413,12131,11
414,12132,3
415,12133,3
416,12200,3
417,12201,2
418,12202,3
419,12203,3
420,12210,7
421,12211,3
422,12212,3
423,12213,3
424,12220,3
425,12221,3
426,12222,3
427,12223,4
428,12230,3
429,12231,3
430,12232,3
431,12233,11
432,12300,11
433,12301,11
434,12302,11
435,12303,10
436,12310,10
437,12311,11
438,12312,10
439,12313,11
440,12320,4
441,12321,3
442,12322,3
443,12323,3
444,12330,2
445,12331,3
446,12332,3
447,12333,3
448,13000,3
449,13001,3
450,13002,3
451,13003,11
452,13010,3
453,13011,7
454,13012,4
455,13013,2
456,13020,3
457,13021,2
458,13022,11
459,13023,3
460,13030,11
461,13031,11
462,13032,11
463,13033,4
464,13100,11
465,13101,7
466,13102,11
467,13103,7
468,13110,3
469,13111,3
470,13112,7
471,13113,11
472,13120,7
473,13121,2
474,13122,4
475,13123,7
476,13130,4
477,13131,11
478,13132,7
479,13133,7
480,13200,3
481,13201,3
482,13202,3
483,13203,3
484,13210,3
485,13211,11
486,13212,11
487,13213,11
488,13220,2
489,13221,11
490,13222,11
491,13223,11
492,13230,11
493,13231,11
494,13232,11
495,13233,4
496,13300,11
497,13301,11
498,13302,3
499,13303,2
500,13310,11
501,13311,7
502,13312,11
503,13313,11
504,13320,3
505,13321,4
506,13322,4
507,13323,4
508,13330,4
509,13331,3
510,13332,4
511,13333,11
512,20000,9
513,20001,9
514,20002,9
515,20003,9
516,20010,9
517,20011,9
518,20012,9
519,20013,9
520,20020,9
521,20021,9
522,20022,9
523,20023,9
524,20030,9
525,20031,9
526,20032,9
527,20033,9
528,20100,4
529,20101,9
530,20102,10
531,20103,10
532,20110,9
533,20111,9
534,20112,9
535,20113,9
536,20120,1
537,20121,4
538,20122,9
539,20123,9
540,20130,4
541,20131,9
542,20132,1
543,20133,9
544,20200,9
545,20201,9
546,20202,9
547,20203,9
548,20210,1
549,20211,9
550,20212,9
551,20213,9
552,20220,9
553,20221,9
554,20222,9
555,20223,9
556,20230,9
557,20231,9
558,20232,9
559,20233,9
560,20300,9
561,20301,9
562,20302,9
563,20303,9
564,20310,1
565,20311,6
566,20312,10
567,20313,10
568,20320,1
569,20321,0
570,20322,1
571,20323,10
572,20330,10
573,20331,10
574,20332,10
575,20333,10
576,21000,1
577,21001,10
578,21002,11
579,21003,5
580,21010,5
581,21011,2
582,21012,10
583,21013,11
584,21020,0
585,21021,10
586,21022,9
587,21023,10
588,21030,3
589,21031,3
590,21032,3
591,21033,3
592,21100,3
593,21101,3
594,21102,9
595,21103,4
596,21110,3
597,21111,3
598,21112,3
599,21113,3
600,21120,3
601,21121,3
602,21122,3
603,21123,3
604,21130,3
605,21131,5
606,21132,4
607,21133,3
608,21200,10
609,21201,10
610,21202,10
611,21203,10
612,21210,11
613,21211,3
614,21212,10
615,21213,10
616,21220,10
617,21221,9
618,21222,10
619,21223,10
620,21230,10
621,21231,10
622,21232,10
623,21233,10
624,21300,3
625,21301,4
626,21302,11
627,21303,11
628,21310,4
629,21311,3
630,21312,3
631,21313,4
632,21320,4
633,21321,7
634,21322,7
635,21323,7
636,21330,7
637,21331,7
638,21332,7
639,21333,7
640,22000,9
641,22001,1
642,22002,1
643,22003,5
644,22010,5
645,22011,10
646,22012,0
647,22013,10
648,22020,9
649,22021,9
650,22022,9
651,22023,9
652,22030,5
653,22031,1
654,22032,9
655,22033,1
656,22100,4
657,22101,10
658,22102,10
659,22103,1
660,22110,10
661,22111,10
662,22112,1
663,22113,10
664,22120,1
665,22121,1
666,22122,0
667,22123,1
668,22130,1
669,22131,1
670,22132,1
671,22133,9
672,22200,1
673,22201,9
674,22202,10
675,22203,9
676,22210,9
677,22211,5
678,22212,9
679,22213,1
680,22220,10
681,22221,10
682,22222,10
683,22223,10
684,22230,2
685,22231,9
686,22232,5
687,22233,4
688,22300,1
689,22301,4
690,22302,11
691,22303,9
692,22310,4
693,22311,4
694,22312,9
695,22313,1
696,22320,9
697,22321,9
698,22322,1
699,22323,0
700,22330,9
701,22331,8
702,22332,5
703,22333,0
704,23000,10
705,23001,10
706,23002,10
707,23003,2
708,23010,9
709,23011,10
710,23012,10
711,23013,10
712,23020,2
713,23021,3
714,23022,4
715,23023,11
716,23030,10
717,23031,10
718,23032,10
719,23033,10
720,23100,10
721,23101,7
722,23102,10
723,23103,7
724,23110,7
725,23111,7
726,23112,7
727,23113,7
728,23120,4
729,23121,7
730,23122,10
731,23123,0
732,23130,7
733,23131,7
734,23132,4
735,23133,10
736,23200,9
737,23201,10
738,23202,8
739,23203,10
740,23210,10
741,23211,10
742,23212,10
743,23213,10
744,23220,8
745,23221,10
746,23222,0
747,23223,10
748,23230,10
749,23231,10
750,23232,10
751,23233,10
752,23300,10
753,23301,10
754,23302,10
755,23303,10
756,23310,10
757,23311,10
758,23312,10
759,23313,10
760,23320,10
761,23321,10
762,23322,10
763,23323,10
764,23330,10
765,23331,10
766,23332,10
767,23333,10
768,30000,2
769,30001,5
770,30002,3
771,30003,2
772,30010,3
773,30011,3
774,30012,2
775,30013,2
776,30020,4
777,30021,2
778,30022,9
779,30023,2
780,30030,9
781,30031,11
782,30032,11
783,30033,11
784,30100,2
785,30101,11
786,30102,11
787,30103,11
788,30110,3
789,30111,3
790,30112,3
791,30113,11
792,30120,11
793,30121,11
794,30122,11
795,30123,2
796,30130,3
797,30131,11
798,30132,11
799,30133,11
800,30200,4
801,30201,3
802,30202,4
803,30203,7
804,30210,11
805,30211,11
806,30212,11
807,30213,4
808,30220,7
809,30221,7
810,30222,7
811,30223,7
812,30230,11
813,30231,3
814,30232,7
815,30233,11
816,30300,3
817,30301,3
818,30302,2
819,30303,3
820,30310,11
821,30311,11
822,30312,2
823,30313,11
824,30320,3
825,30321,3
826,30322,3
827,30323,3
828,30330,3
829,30331,3
830,30332,3
831,30333,2
832,31000,11
833,31001,11
834,31002,11
835,31003,11
836,31010,11
837,31011,11
838,31012,11
839,31013,4
840,31020,11
841,31021,11
842,31022,11
843,31023,11
844,31030,3
845,31031,11
846,31032,11
847,31033,11
848,31100,11
849,31101,11
850,31102,11
851,31103,4
852,31110,7
853,31111,7
854,31112,7
855,31113,7
856,31120,11
857,31121,11
858,31122,11
859,31123,3
860,31130,11
861,31131,7
862,31132,3
863,31133,2
864,31200,11
865,31201,11
866,31202,11
867,31203,11
868,31210,11
869,31211,11
870,31212,11
871,31213,11
872,31220,3
873,31221,11
874,31222,11
875,31223,11
876,31230,11
877,31231,11
878,31232,3
879,31233,3
880,31300,4
881,31301,11
882,31302,11
883,31303,11
884,31310,4
885,31311,4
886,31312,3
887,31313,11
888,31320,4
889,31321,7
890,31322,3
891,31323,4
892,31330,3
893,31331,11
894,31332,4
895,31333,4
896,32000,7
897,32001,7
898,32002,7
899,32003,7
900,32010,7
901,32011,7
902,32012,7
903,32013,7
904,32020,7
905,32021,7
906,32022,10
907,32023,0
908,32030,7
909,32031,7
910,32032,7
911,32033,7
912,32100,11
913,32101,3
914,32102,11
915,32103,11
916,32110,3
917,32111,2
918,32112,3
919,32113,3
920,32120,7
921,32121,11
922,32122,7
923,32123,11
924,32130,3
925,32131,4
926,32132,11
927,32133,3
928,32200,0
929,32201,4
930,32202,10
931,32203,10
932,32210,4
933,32211,4
934,32212,4
935,32213,4
936,32220,10
937,32221,10
938,32222,10
939,32223,10
940,32230,10
941,32231,0
942,32232,10
943,32233,0
944,32300,7
945,32301,11
946,32302,7
947,32303,4
948,32310,11
949,32311,3
950,32312,11
951,32313,3
952,32320,7
953,32321,4
954,32322,7
955,32323,4
956,32330,11
957,32331,11
958,32332,11
959,32333,11
960,33000,2
961,33001,11
962,33002,11
963,33003,11
964,33010,11
965,33011,3
966,33012,11
967,33013,11
968,33020,11
969,33021,11
970,33022,3
971,33023,11
972,33030,11
973,33031,11
974,33032,11
975,33033,11
976,33100,4
977,33101,7
978,33102,11
979,33103,7
980,33110,3
981,33111,11
982,33112,3
983,33113,9
984,33120,11
985,33121,11
986,33122,11
987,33123,11
988,33130,2
989,33131,7
990,33132,7
991,33133,3
992,33200,4
993,33201,11
994,33202,2
995,33203,2
996,33210,11
997,33211,2
998,33212,11
999,33213,11
1000,33220,3
1001,33221,3
1002,33222,3
1003,33223,4
1004,33230,3
1005,33231,11
1006,33232,3
1007,33233,3
1008,33300,11
1009,33301,7
1010,33302,7
1011,33303,2
1012,33310,2
1013,33311,4
1014,33312,7
1015,33313,7
1016,33320,4
1017,33321,3
1018,33322,7
1019,33323,3
1020,33330,3
1021,33331,11
1022,33332,3
1023,33333,11
