,path,ans
334,11032,10
335,11033,10
336,11100,9
337,11101,9
338,11102,4
339,11103,10
340,11110,10
341,11111,7
342,11112,10
343,11113,4
344,11120,9
345,11121,9
346,11122,9
347,11123,1
348,11130,9
349,11131,10
350,11132,10
351,11133,9
352,11200,10
353,11201,10
354,11202,10
355,11203,10
356,11210,10
357,11211,10
358,11212,10
359,11213,10
360,11220,10
361,11221,10
362,11222,10
363,11223,10
364,11230,10
365,11231,10
366,11232,10
367,11233,10
368,11300,10
369,11301,9
370,11302,10
371,11303,10
372,11310,10
373,11311,10
374,11312,10
375,11313,1
376,11320,9
377,11321,10
378,11322,9
379,11323,9
380,11330,10
381,11331,10
382,11332,9
383,11333,10
384,12000,10
385,12001,10
386,12002,10
387,12003,10
388,12010,10
389,12011,10
390,12012,10
391,12013,10
392,12020,10
393,12021,10
394,12022,10
395,12023,10
396,12030,10
397,12031,10
398,12032,10
399,12033,10
400,12100,10
401,12101,10
402,12102,10
403,12103,10
404,12110,10
405,12111,10
406,12112,4
407,12113,9
408,12120,10
409,12121,0
410,12122,10
411,12123,10
412,12130,4
413,12131,10
414,12132,10
415,12133,10
416,12200,1
417,12201,6
418,12202,1
419,12203,1
420,12210,8
421,12211,1
422,12212,0
423,12213,1
424,12220,1
425,12221,9
426,12222,10
427,12223,9
428,12230,9
429,12231,1
430,12232,9
431,12233,10
432,12300,10
433,12301,10
434,12302,0
435,12303,1
436,12310,10
437,12311,10
438,12312,10
439,12313,10
440,12320,1
441,12321,9
442,12322,9
443,12323,6
444,12330,1
445,12331,1
446,12332,8
447,12333,8
448,13000,10
449,13001,10
450,13002,10
451,13003,10
452,13010,10
453,13011,10
454,13012,10
455,13013,10
456,13020,9
457,13021,10
458,13022,10
459,13023,9
460,13030,10
461,13031,10
462,13032,9
463,13033,10
464,13100,10
465,13101,5
466,13102,10
467,13103,10
468,13110,1
469,13111,9
470,13112,9
471,13113,10
472,13120,10
473,13121,9
474,13122,9
475,13123,9
476,13130,9
477,13131,9
478,13132,9
479,13133,9
480,13200,10
481,13201,9
482,13202,9
483,13203,1
484,13210,10
485,13211,10
486,13212,8
487,13213,9
488,13220,9
489,13221,8
490,13222,0
491,13223,4
492,13230,8
493,13231,9
494,13232,1
495,13233,9
496,13300,9
497,13301,1
498,13302,9
499,13303,1
500,13310,9
501,13311,9
502,13312,9
503,13313,9
504,13320,10
505,13321,9
506,13322,9
507,13323,9
508,13330,9
509,13331,9
510,13332,1
511,13333,8
512,20000,9
513,20001,1
514,20002,4
515,20003,1
516,20010,9
517,20011,10
518,20012,10
519,20013,10
520,20020,9
521,20021,9
522,20022,9
523,20023,10
524,20030,10
525,20031,10
526,20032,10
527,20033,9
528,20100,1
529,20101,1
530,20102,9
531,20103,9
532,20110,1
533,20111,0
534,20112,9
535,20113,0
536,20120,9
537,20121,9
538,20122,9
539,20123,1
540,20130,9
541,20131,9
542,20132,9
543,20133,10
544,20200,9
545,20201,9
546,20202,9
547,20203,9
548,20210,10
549,20211,9
550,20212,9
551,20213,9
552,20220,9
553,20221,9
554,20222,9
555,20223,9
556,20230,1
557,20231,9
558,20232,1
559,20233,9
560,20300,9
561,20301,9
562,20302,10
563,20303,10
564,20310,10
565,20311,10
566,20312,9
567,20313,11
568,20320,10
569,20321,9
570,20322,9
571,20323,1
572,20330,9
573,20331,9
574,20332,1
575,20333,11
576,21000,0
577,21001,0
578,21002,0
579,21003,0
580,21010,0
581,21011,4
582,21012,0
583,21013,0
584,21020,9
585,21021,0
586,21022,10
587,21023,10
588,21030,0
589,21031,0
590,21032,10
591,21033,0
592,21100,0
593,21101,8
594,21102,11
595,21103,1
596,21110,9
597,21111,10
598,21112,10
599,21113,9
600,21120,11
601,21121,1
602,21122,0
603,21123,1
604,21130,10
605,21131,10
606,21132,10
607,21133,9
608,21200,1
609,21201,9
610,21202,0
611,21203,0
612,21210,0
613,21211,10
614,21212,8
615,21213,8
616,21220,9
617,21221,10
618,21222,9
619,21223,10
620,21230,10
621,21231,10
622,21232,10
623,21233,10
624,21300,10
625,21301,9
626,21302,8
627,21303,10
628,21310,1
629,21311,10
630,21312,10
631,21313,10
632,21320,10
633,21321,10
634,21322,10
635,21323,10
636,21330,1
637,21331,1
638,21332,10
639,21333,10
640,22000,9
641,22001,9
642,22002,10
643,22003,1
644,22010,1
645,22011,1
646,22012,0
647,22013,0
648,22020,1
649,22021,0
650,22022,4
651,22023,0
652,22030,8
653,22031,0
654,22032,0
655,22033,0
656,22100,9
657,22101,6
658,22102,1
659,22103,0
660,22110,4
661,22111,0
662,22112,4
663,22113,1
664,22120,0
665,22121,1
666,22122,1
667,22123,9
668,22130,1
669,22131,1
670,22132,1
671,22133,1
672,22200,0
673,22201,0
674,22202,1
675,22203,1
676,22210,0
677,22211,1
678,22212,0
679,22213,1
680,22220,1
681,22221,1
682,22222,1
683,22223,1
684,22230,0
685,22231,1
686,22232,1
687,22233,1
688,22300,1
689,22301,1
690,22302,1
691,22303,0
692,22310,1
693,22311,9
694,22312,0
695,22313,11
696,22320,1
697,22321,1
698,22322,4
699,22323,1
700,22330,5
701,22331,11
702,22332,5
703,22333,11
704,23000,4
705,23001,10
706,23002,5
707,23003,9
708,23010,8
709,23011,1
710,23012,10
711,23013,9
712,23020,11
713,23021,9
714,23022,11
715,23023,9
716,23030,9
717,23031,9
718,23032,9
719,23033,9
720,23100,10
721,23101,10
722,23102,10
723,23103,10
724,23110,10
725,23111,10
726,23112,9
727,23113,10
728,23120,10
729,23121,10
730,23122,10
731,23123,10
732,23130,10
733,23131,10
734,23132,10
735,23133,5
736,23200,11
737,23201,9
738,23202,11
739,23203,9
740,23210,10
741,23211,10
742,23212,10
743,23213,10
744,23220,9
745,23221,10
746,23222,10
747,23223,10
748,23230,10
749,23231,10
750,23232,8
751,23233,10
752,23300,10
753,23301,10
754,23302,8
755,23303,8
756,23310,8
757,23311,8
758,23312,9
759,23313,1
760,23320,8
761,23321,10
762,23322,10
763,23323,10
764,23330,1
765,23331,9
766,23332,9
767,23333,9
768,30000,10
769,30001,0
770,30002,10
771,30003,9
772,30010,9
773,30011,1
774,30012,1
775,30013,9
776,30020,10
777,30021,9
778,30022,10
779,30023,1
780,30030,9
781,30031,1
782,30032,1
783,30033,1
784,30100,1
785,30101,1
786,30102,9
787,30103,1
788,30110,6
789,30111,9
790,30112,9
791,30113,9
792,30120,1
793,30121,8
794,30122,1
795,30123,5
796,30130,1
797,30131,1
798,30132,5
799,30133,10
800,30200,9
801,30201,9
802,30202,10
803,30203,10
804,30210,1
805,30211,1
806,30212,1
807,30213,1
808,30220,9
809,30221,1
810,30222,1
811,30223,10
812,30230,1
813,30231,8
814,30232,4
815,30233,5
816,30300,9
817,30301,8
818,30302,8
819,30303,0
820,30310,5
821,30311,5
822,30312,5
823,30313,5
824,30320,0
825,30321,5
826,30322,5
827,30323,5
828,30330,5
829,30331,1
830,30332,8
831,30333,5
832,31000,1
833,31001,1
834,31002,1
835,31003,1
836,31010,9
837,31011,4
838,31012,9
839,31013,4
840,31020,9
841,31021,1
842,31022,1
843,31023,8
844,31030,8
845,31031,1
846,31032,1
847,31033,9
848,31100,10
849,31101,1
850,31102,9
851,31103,9
852,31110,9
853,31111,9
854,31112,10
855,31113,9
856,31120,9
857,31121,9
858,31122,9
859,31123,9
860,31130,9
861,31131,9
862,31132,9
863,31133,9
864,31200,5
865,31201,8
866,31202,5
867,31203,10
868,31210,9
869,31211,9
870,31212,9
871,31213,1
872,31220,8
873,31221,10
874,31222,8
875,31223,1
876,31230,5
877,31231,9
878,31232,1
879,31233,4
880,31300,9
881,31301,9
882,31302,9
883,31303,9
884,31310,9
885,31311,8
886,31312,9
887,31313,10
888,31320,9
889,31321,4
890,31322,1
891,31323,4
892,31330,9
893,31331,9
894,31332,9
895,31333,4
896,32000,9
897,32001,8
898,32002,9
899,32003,8
900,32010,8
901,32011,5
902,32012,8
903,32013,9
904,32020,8
905,32021,8
906,32022,8
907,32023,9
908,32030,8
909,32031,1
910,32032,10
911,32033,0
912,32100,8
913,32101,5
914,32102,1
915,32103,8
916,32110,8
917,32111,8
918,32112,8
919,32113,5
920,32120,8
921,32121,8
922,32122,1
923,32123,5
924,32130,5
925,32131,1
926,32132,0
927,32133,9
928,32200,8
929,32201,6
930,32202,8
931,32203,1
932,32210,1
933,32211,1
934,32212,5
935,32213,8
936,32220,1
937,32221,8
938,32222,9
939,32223,9
940,32230,5
941,32231,8
942,32232,1
943,32233,9
944,32300,8
945,32301,4
946,32302,9
947,32303,8
948,32310,9
949,32311,9
950,32312,5
951,32313,5
952,32320,9
953,32321,9
954,32322,10
955,32323,9
956,32330,1
957,32331,1
958,32332,1
959,32333,10
960,33000,5
961,33001,9
962,33002,9
963,33003,9
964,33010,9
965,33011,1
966,33012,9
967,33013,9
968,33020,9
969,33021,9
970,33022,9
971,33023,9
972,33030,4
973,33031,9
974,33032,9
975,33033,9
976,33100,1
977,33101,1
978,33102,9
979,33103,9
980,33110,9
981,33111,9
982,33112,9
983,33113,9
984,33120,9
985,33121,9
986,33122,10
987,33123,9
988,33130,9
989,33131,5
990,33132,5
991,33133,9
992,33200,9
993,33201,9
994,33202,9
995,33203,10
996,33210,9
997,33211,1
998,33212,10
999,33213,5
1000,33220,10
1001,33221,5
1002,33222,10
1003,33223,9
1004,33230,5
1005,33231,8
1006,33232,8
1007,33233,9
1008,33300,1
1009,33301,0
1010,33302,10
1011,33303,10
1012,33310,9
1013,33311,9
1014,33312,9
1015,33313,10
1016,33320,10
1017,33321,10
1018,33322,10
1019,33323,9
1020,33330,9
1021,33331,10
1022,33332,10
1023,33333,10
